,Open,High,Low,Adj Close,RSI,EMAF,EMAM,EMAS,Target,TargetClass,TargetNextClose
1450,1557.530029296875,1560.030029296875,1555.06005859375,1555.800048828125,59.749179709586166,1542.5856230559416,1512.1507139447365,1496.8907747072014,2.75,1,1558.219970703125
1451,1555.469970703125,1559.1099853515625,1551.8699951171875,1558.219970703125,60.744301489764496,1544.0746085461494,1513.0629764548037,1497.7030819389356,4.25,1,1563.18994140625
1452,1558.93994140625,1569.56005859375,1558.31005859375,1563.18994140625,62.769714385698286,1545.8951164375876,1514.055589622159,1498.5704575610193,14.169921875,1,1577.0799560546875
1453,1562.9100341796875,1577.969970703125,1562.1099853515625,1577.0799560546875,67.75197142782163,1548.8651011630257,1515.3035968782488,1499.6103184682202,-3.97998046875,0,1573.260009765625
1454,1577.239990234375,1577.5899658203125,1570.6099853515625,1573.260009765625,65.18173283859382,1551.1884257918446,1516.451248618593,1500.5858110681859,-11.3499755859375,0,1561.989990234375
1455,1573.3399658203125,1576.6600341796875,1556.199951171875,1561.989990234375,58.20226910073112,1552.2171462149427,1517.3530058783113,1501.399111454493,-10.0,0,1552.1099853515625
1456,1562.1099853515625,1563.510009765625,1549.8199462890625,1552.1099853515625,52.88348975592457,1552.2069404184303,1518.0412628975835,1502.070778658428,7.7099609375,1,1560.3599853515625
1457,1552.6500244140625,1564.800048828125,1552.6500244140625,1560.3599853515625,56.44451402462988,1552.9834208882526,1518.8792574016227,1502.8428211311848,-4.0999755859375,0,1558.9000244140625
1458,1563.0,1565.5799560546875,1554.77001953125,1558.9000244140625,55.64708009729887,1553.5469069383298,1519.6717478375126,1503.5853006448654,9.4700927734375,1,1567.9300537109375
1459,1558.4599609375,1569.25,1550.719970703125,1567.9300537109375,59.444062326121426,1554.916730440483,1520.6273578548082,1504.4375490298467,6.2099609375,1,1574.3800048828125
1460,1568.1700439453125,1574.3900146484375,1567.8199462890625,1574.3800048828125,61.93774589431933,1556.7703756254666,1521.6917667068478,1505.3639391735946,6.2899169921875,1,1580.43994140625
